Bandit,Reward,Algorithm
3.0,3.447227094631453,ThompsonSampling
3.0,3.9349399843857276,ThompsonSampling
3.0,4.610315794796649,ThompsonSampling
3.0,2.9827558088806763,ThompsonSampling
3.0,3.5512859326033963,ThompsonSampling
3.0,4.899195597528438,ThompsonSampling
3.0,3.146883509821496,ThompsonSampling
3.0,3.4575959116524073,ThompsonSampling
3.0,6.3375829217572655,ThompsonSampling
3.0,4.085653171038488,ThompsonSampling
3.0,4.14891927928768,ThompsonSampling
3.0,2.9192220237021593,ThompsonSampling
3.0,4.072776847868244,ThompsonSampling
3.0,4.510353162623135,ThompsonSampling
3.0,3.770995033917255,ThompsonSampling
3.0,4.205650563272817,ThompsonSampling
3.0,3.39822726513413,ThompsonSampling
3.0,4.711085052562591,ThompsonSampling
3.0,4.954662706609492,ThompsonSampling
3.0,4.795150743251955,ThompsonSampling
3.0,2.2421050256429336,ThompsonSampling
3.0,3.6165007376578036,ThompsonSampling
3.0,3.423487052898696,ThompsonSampling
3.0,4.100232966302045,ThompsonSampling
3.0,4.567464977102852,ThompsonSampling
3.0,2.9211303742384764,ThompsonSampling
3.0,5.103071349856071,ThompsonSampling
3.0,2.7917874695050156,ThompsonSampling
3.0,4.3451460149399725,ThompsonSampling
3.0,3.726965212051375,ThompsonSampling
3.0,3.5958641215782605,ThompsonSampling
3.0,4.31016381846269,ThompsonSampling
3.0,5.2777085394079775,ThompsonSampling
3.0,5.09141542270468,ThompsonSampling
3.0,3.8261803949697994,ThompsonSampling
3.0,3.518389008963694,ThompsonSampling
3.0,4.960712409464794,ThompsonSampling
3.0,3.431845120376844,ThompsonSampling
3.0,4.963513602189269,ThompsonSampling
3.0,1.9942501211342085,ThompsonSampling
3.0,4.647007044393799,ThompsonSampling
3.0,3.500735438189093,ThompsonSampling
3.0,4.181210141881331,ThompsonSampling
3.0,4.214911218235753,ThompsonSampling
3.0,3.033588958581301,ThompsonSampling
3.0,4.884704892915114,ThompsonSampling
3.0,5.455911990159917,ThompsonSampling
3.0,3.7997094241067666,ThompsonSampling
3.0,3.811893019120352,ThompsonSampling
3.0,3.203919741001353,ThompsonSampling
3.0,3.924064421079372,ThompsonSampling
3.0,4.167638068505969,ThompsonSampling
3.0,3.6717575301707086,ThompsonSampling
3.0,5.09861628952947,ThompsonSampling
3.0,2.780541626611928,ThompsonSampling
3.0,4.435053217568823,ThompsonSampling
3.0,4.421971735880831,ThompsonSampling
3.0,4.9696951913762195,ThompsonSampling
3.0,2.463603843750565,ThompsonSampling
3.0,4.792427886735575,ThompsonSampling
3.0,3.5869116423126797,ThompsonSampling
3.0,2.838284677559069,ThompsonSampling
3.0,3.8895984293327865,ThompsonSampling
3.0,3.076193755244955,ThompsonSampling
3.0,3.134954641397368,ThompsonSampling
3.0,3.770192006927526,ThompsonSampling
3.0,5.298000686453651,ThompsonSampling
3.0,0.9989055960193536,ThompsonSampling
3.0,3.898411117751927,ThompsonSampling
3.0,5.488492413143491,ThompsonSampling
3.0,4.887788982729338,ThompsonSampling
3.0,4.812646976689757,ThompsonSampling
3.0,4.14807333305429,ThompsonSampling
3.0,3.103864685472475,ThompsonSampling
3.0,3.572948815543953,ThompsonSampling
3.0,3.6285863999561885,ThompsonSampling
3.0,3.7490406016799107,ThompsonSampling
3.0,3.0565882157363284,ThompsonSampling
3.0,5.250780736036907,ThompsonSampling
3.0,3.040457143572288,ThompsonSampling
3.0,4.640799110667954,ThompsonSampling
3.0,5.752156831772359,ThompsonSampling
3.0,3.903367806907241,ThompsonSampling
3.0,3.629867693863646,ThompsonSampling
3.0,4.081158167931124,ThompsonSampling
3.0,3.6596553864066066,ThompsonSampling
3.0,3.5895790307761573,ThompsonSampling
3.0,3.050698832513296,ThompsonSampling
3.0,3.256199763148179,ThompsonSampling
3.0,4.969360483287165,ThompsonSampling
3.0,4.290078618171196,ThompsonSampling
3.0,5.461255640468685,ThompsonSampling
3.0,4.147843478278199,ThompsonSampling
3.0,6.799511756914599,ThompsonSampling
3.0,5.075207611741245,ThompsonSampling
3.0,4.344007781453086,ThompsonSampling
3.0,4.357956547644384,ThompsonSampling
3.0,4.284643601454764,ThompsonSampling
3.0,3.194745218028804,ThompsonSampling
3.0,3.8490479498593024,ThompsonSampling
3.0,3.0772112826233746,ThompsonSampling
3.0,5.214870009893027,ThompsonSampling
3.0,3.883904398007936,ThompsonSampling
3.0,6.458038945853993,ThompsonSampling
3.0,4.68998017342613,ThompsonSampling
3.0,1.6533059903360354,ThompsonSampling
3.0,4.509004577144631,ThompsonSampling
3.0,4.261280187296517,ThompsonSampling
3.0,5.538454239485008,ThompsonSampling
3.0,1.6466101724856048,ThompsonSampling
3.0,4.138565828760792,ThompsonSampling
3.0,3.5521758254873026,ThompsonSampling
3.0,4.07396072608071,ThompsonSampling
3.0,4.053145110972618,ThompsonSampling
3.0,3.178136546137333,ThompsonSampling
3.0,3.9459296568631563,ThompsonSampling
3.0,3.5571437448755834,ThompsonSampling
3.0,4.462586350366892,ThompsonSampling
3.0,3.87312555782119,ThompsonSampling
3.0,3.0978444239274614,ThompsonSampling
3.0,4.656227311340523,ThompsonSampling
3.0,3.741483413198405,ThompsonSampling
3.0,5.851611423298586,ThompsonSampling
3.0,2.6960146693528975,ThompsonSampling
3.0,3.8369833947917464,ThompsonSampling
3.0,3.4440737712652094,ThompsonSampling
3.0,3.9766004896074323,ThompsonSampling
3.0,4.283486958443063,ThompsonSampling
3.0,5.559890411222385,ThompsonSampling
3.0,4.434065526480228,ThompsonSampling
3.0,4.6435765150897685,ThompsonSampling
3.0,3.2082829322396527,ThompsonSampling
3.0,4.151633051303392,ThompsonSampling
3.0,3.2377760630297643,ThompsonSampling
3.0,2.452924825289074,ThompsonSampling
3.0,7.711391233258352,ThompsonSampling
3.0,5.143008577484923,ThompsonSampling
3.0,3.805556402613875,ThompsonSampling
3.0,2.088113957961919,ThompsonSampling
3.0,4.207344729005273,ThompsonSampling
3.0,5.647095713541253,ThompsonSampling
3.0,3.132296510340716,ThompsonSampling
3.0,6.270846511554846,ThompsonSampling
3.0,5.067815197392486,ThompsonSampling
3.0,2.93751637593338,ThompsonSampling
3.0,2.692808203009296,ThompsonSampling
3.0,3.481335185734345,ThompsonSampling
3.0,3.5289023782035516,ThompsonSampling
3.0,3.5244752943187496,ThompsonSampling
3.0,4.683886256528323,ThompsonSampling
3.0,3.942046667550419,ThompsonSampling
3.0,4.516092604626014,ThompsonSampling
3.0,5.5062510762859285,ThompsonSampling
3.0,3.105683173928954,ThompsonSampling
3.0,3.9702408234986146,ThompsonSampling
3.0,4.248995944871751,ThompsonSampling
3.0,3.835562711543926,ThompsonSampling
3.0,3.4078596099084413,ThompsonSampling
3.0,4.410368536675161,ThompsonSampling
3.0,4.662363681650366,ThompsonSampling
3.0,3.119656768707133,ThompsonSampling
3.0,2.9478990665919764,ThompsonSampling
3.0,3.7614017200162277,ThompsonSampling
3.0,3.4400561313248375,ThompsonSampling
3.0,4.460804182884752,ThompsonSampling
3.0,5.052231524048729,ThompsonSampling
3.0,4.338377950871102,ThompsonSampling
3.0,3.5752742575891117,ThompsonSampling
3.0,5.083366627806046,ThompsonSampling
3.0,4.1513680340899155,ThompsonSampling
3.0,5.643082439091458,ThompsonSampling
3.0,4.266128074198045,ThompsonSampling
3.0,5.534761452578079,ThompsonSampling
3.0,3.1075999977072843,ThompsonSampling
3.0,5.5093865222464915,ThompsonSampling
3.0,4.6044912123482975,ThompsonSampling
3.0,4.8666728525024805,ThompsonSampling
3.0,4.812206720282042,ThompsonSampling
3.0,5.197258873309902,ThompsonSampling
3.0,3.5220017428892345,ThompsonSampling
3.0,4.254994946420801,ThompsonSampling
3.0,3.0447815821845734,ThompsonSampling
3.0,2.5532580983154674,ThompsonSampling
3.0,4.859783461298765,ThompsonSampling
3.0,3.700989478772957,ThompsonSampling
3.0,3.6695302074999834,ThompsonSampling
3.0,4.081853324737634,ThompsonSampling
3.0,4.393371507907482,ThompsonSampling
3.0,4.774154370911565,ThompsonSampling
3.0,4.496573808616624,ThompsonSampling
3.0,3.7640610353568302,ThompsonSampling
3.0,4.728192820066325,ThompsonSampling
3.0,4.853017449857481,ThompsonSampling
3.0,4.964448363428,ThompsonSampling
3.0,4.745193859900799,ThompsonSampling
3.0,4.703396341531855,ThompsonSampling
3.0,4.602278338008988,ThompsonSampling
3.0,2.5282615548987506,ThompsonSampling
3.0,5.587782776045078,ThompsonSampling
3.0,2.9691772686579077,ThompsonSampling
3.0,4.1775860498742405,ThompsonSampling
3.0,2.9223853536406192,ThompsonSampling
3.0,4.327379202327567,ThompsonSampling
3.0,5.873428286957638,ThompsonSampling
3.0,5.628534323047193,ThompsonSampling
3.0,3.6608946995481713,ThompsonSampling
3.0,4.462042259899689,ThompsonSampling
3.0,4.120718416624819,ThompsonSampling
3.0,2.825965553846946,ThompsonSampling
3.0,4.537990570513729,ThompsonSampling
3.0,4.10314742088532,ThompsonSampling
3.0,5.500798767196554,ThompsonSampling
3.0,5.490551921732218,ThompsonSampling
3.0,3.4721282463037104,ThompsonSampling
3.0,5.416292442815437,ThompsonSampling
3.0,1.8983100450158563,ThompsonSampling
3.0,4.1927061319831775,ThompsonSampling
3.0,6.082932706212789,ThompsonSampling
3.0,4.425992474171099,ThompsonSampling
3.0,4.47249950333479,ThompsonSampling
3.0,2.7150745132158187,ThompsonSampling
3.0,2.7251224936175973,ThompsonSampling
3.0,6.045275549636873,ThompsonSampling
3.0,4.3944989611277485,ThompsonSampling
3.0,3.762708786592854,ThompsonSampling
3.0,3.1416753717251256,ThompsonSampling
3.0,2.274190239108291,ThompsonSampling
3.0,5.537069925715264,ThompsonSampling
3.0,3.667525449137868,ThompsonSampling
3.0,3.2114360466023726,ThompsonSampling
3.0,5.493561299186911,ThompsonSampling
3.0,3.3599721164585876,ThompsonSampling
3.0,3.9799074890831716,ThompsonSampling
3.0,4.943648404657394,ThompsonSampling
3.0,4.045019308028209,ThompsonSampling
3.0,3.7896544855635357,ThompsonSampling
3.0,4.475059235086054,ThompsonSampling
3.0,5.890971130075125,ThompsonSampling
3.0,3.485504828181745,ThompsonSampling
3.0,3.57817329444737,ThompsonSampling
3.0,3.2023831095045967,ThompsonSampling
3.0,1.8635704727721678,ThompsonSampling
3.0,2.938489368877715,ThompsonSampling
3.0,4.55742648118027,ThompsonSampling
3.0,4.292063487433495,ThompsonSampling
3.0,4.715745368693793,ThompsonSampling
3.0,2.4382124619352172,ThompsonSampling
3.0,5.701119779567007,ThompsonSampling
3.0,2.7180334143213214,ThompsonSampling
3.0,4.204536318631962,ThompsonSampling
3.0,5.52862744993653,ThompsonSampling
3.0,3.6994014643031368,ThompsonSampling
3.0,2.7755111755216433,ThompsonSampling
3.0,4.196474088356843,ThompsonSampling
3.0,5.323621019406677,ThompsonSampling
3.0,3.8300458919852476,ThompsonSampling
3.0,3.008790193911569,ThompsonSampling
3.0,2.757881496285157,ThompsonSampling
3.0,3.55988523969635,ThompsonSampling
3.0,4.275792988837542,ThompsonSampling
3.0,3.749419556902066,ThompsonSampling
3.0,3.713287240226151,ThompsonSampling
3.0,5.166870865588432,ThompsonSampling
3.0,2.4672187687383684,ThompsonSampling
3.0,3.4528755864292275,ThompsonSampling
3.0,3.066412631301371,ThompsonSampling
3.0,4.0682902714776255,ThompsonSampling
3.0,4.972925860701136,ThompsonSampling
3.0,1.503260232094128,ThompsonSampling
3.0,6.785510981301309,ThompsonSampling
3.0,3.1649797618954603,ThompsonSampling
3.0,5.38882544060732,ThompsonSampling
3.0,5.234274828451105,ThompsonSampling
3.0,2.2251624206519383,ThompsonSampling
3.0,4.16053739230836,ThompsonSampling
3.0,4.893786854530849,ThompsonSampling
3.0,3.743558325306102,ThompsonSampling
3.0,3.4792479519930186,ThompsonSampling
3.0,4.5288434078216335,ThompsonSampling
3.0,5.773436990616337,ThompsonSampling
3.0,4.249592843241288,ThompsonSampling
3.0,4.1922547941814905,ThompsonSampling
3.0,4.809001031873362,ThompsonSampling
3.0,3.1350306424484407,ThompsonSampling
3.0,3.134782087162863,ThompsonSampling
3.0,4.270174803124769,ThompsonSampling
3.0,3.299594929553546,ThompsonSampling
3.0,2.789946563332466,ThompsonSampling
3.0,4.304556381561576,ThompsonSampling
3.0,4.24790291959905,ThompsonSampling
3.0,4.329078240733981,ThompsonSampling
3.0,4.472509686521592,ThompsonSampling
3.0,2.850711653726912,ThompsonSampling
3.0,3.3785783148834367,ThompsonSampling
3.0,4.115694682845416,ThompsonSampling
3.0,4.057823358859048,ThompsonSampling
3.0,4.089306765273443,ThompsonSampling
3.0,5.8408969967539255,ThompsonSampling
3.0,4.061878193725125,ThompsonSampling
3.0,1.652831983392773,ThompsonSampling
3.0,4.7897513139078605,ThompsonSampling
3.0,4.1154378773148546,ThompsonSampling
3.0,3.0751775954435834,ThompsonSampling
3.0,5.160291331447458,ThompsonSampling
3.0,5.285618024296068,ThompsonSampling
3.0,2.925907749451773,ThompsonSampling
3.0,4.145674487450628,ThompsonSampling
3.0,5.14300762267535,ThompsonSampling
3.0,3.4454940516199812,ThompsonSampling
3.0,3.5610847016012586,ThompsonSampling
3.0,4.031352416383074,ThompsonSampling
3.0,5.404516835339981,ThompsonSampling
3.0,2.961672631712127,ThompsonSampling
3.0,2.722993297224068,ThompsonSampling
3.0,5.236247282982159,ThompsonSampling
3.0,1.7372006458639158,ThompsonSampling
3.0,4.848386480757903,ThompsonSampling
3.0,4.6759587742305175,ThompsonSampling
3.0,4.611363257395381,ThompsonSampling
3.0,3.6443240077454924,ThompsonSampling
3.0,3.2998031463028004,ThompsonSampling
3.0,4.125144037661318,ThompsonSampling
3.0,4.296272926784254,ThompsonSampling
3.0,4.722083735770899,ThompsonSampling
3.0,3.5896533163273685,ThompsonSampling
3.0,2.8099045947292387,ThompsonSampling
3.0,5.076232880876262,ThompsonSampling
3.0,3.3323762602700526,ThompsonSampling
3.0,4.9251077435573185,ThompsonSampling
3.0,2.971618867214289,ThompsonSampling
3.0,5.632570496214797,ThompsonSampling
3.0,4.011903218079162,ThompsonSampling
3.0,3.047563151908494,ThompsonSampling
3.0,4.545442838620086,ThompsonSampling
3.0,5.775617348551259,ThompsonSampling
3.0,3.2939502486791303,ThompsonSampling
3.0,3.9913893308899193,ThompsonSampling
3.0,3.3137165702734124,ThompsonSampling
3.0,4.564388887501585,ThompsonSampling
3.0,5.159174257579257,ThompsonSampling
3.0,3.9585047378365816,ThompsonSampling
3.0,2.5333449479986587,ThompsonSampling
3.0,2.8650931852496706,ThompsonSampling
3.0,3.5102433866506595,ThompsonSampling
3.0,3.8344738796280136,ThompsonSampling
3.0,4.727761181798112,ThompsonSampling
3.0,4.9377654407048865,ThompsonSampling
3.0,3.1151564831270373,ThompsonSampling
3.0,3.741242495529657,ThompsonSampling
3.0,3.390849165403707,ThompsonSampling
3.0,2.9005818565098904,ThompsonSampling
3.0,4.712918539276062,ThompsonSampling
3.0,4.786478538236561,ThompsonSampling
3.0,5.3410617909703255,ThompsonSampling
3.0,2.5739991720824675,ThompsonSampling
3.0,5.029602978635095,ThompsonSampling
3.0,3.9154117270073785,ThompsonSampling
3.0,4.564075091810052,ThompsonSampling
3.0,3.477956346946881,ThompsonSampling
3.0,4.988438107177598,ThompsonSampling
3.0,4.702361717270931,ThompsonSampling
3.0,4.021133599347867,ThompsonSampling
3.0,4.639324346032472,ThompsonSampling
3.0,3.2158099222204726,ThompsonSampling
3.0,2.9537980710898966,ThompsonSampling
3.0,4.219995833400301,ThompsonSampling
3.0,6.667561734441552,ThompsonSampling
3.0,3.9951741376765515,ThompsonSampling
3.0,2.9094400057395404,ThompsonSampling
3.0,2.2523079241382398,ThompsonSampling
3.0,3.979504637432109,ThompsonSampling
3.0,4.817908972608073,ThompsonSampling
3.0,2.888150606750349,ThompsonSampling
3.0,4.763146822563918,ThompsonSampling
3.0,5.262663058131931,ThompsonSampling
3.0,3.4981914443578948,ThompsonSampling
3.0,3.2046428359171184,ThompsonSampling
3.0,6.261427617743227,ThompsonSampling
3.0,4.966801549440256,ThompsonSampling
3.0,5.368519665709181,ThompsonSampling
3.0,3.780621762087976,ThompsonSampling
3.0,5.7116495433891465,ThompsonSampling
3.0,3.4909353494924535,ThompsonSampling
3.0,2.3269046081743268,ThompsonSampling
3.0,3.8039134971450923,ThompsonSampling
3.0,3.4622242877415887,ThompsonSampling
3.0,2.3786370941376767,ThompsonSampling
3.0,4.838002796640065,ThompsonSampling
3.0,3.495545715478787,ThompsonSampling
3.0,3.4381221752038025,ThompsonSampling
3.0,2.715518118149742,ThompsonSampling
3.0,4.7142519339669064,ThompsonSampling
3.0,3.901179882619615,ThompsonSampling
3.0,3.7208612613535403,ThompsonSampling
3.0,3.5130804366488904,ThompsonSampling
3.0,2.7236712231598483,ThompsonSampling
3.0,4.880566088911268,ThompsonSampling
3.0,5.866760798435257,ThompsonSampling
3.0,3.038893260671479,ThompsonSampling
3.0,3.9605970496646674,ThompsonSampling
3.0,4.938202746998238,ThompsonSampling
3.0,4.311840238982683,ThompsonSampling
3.0,4.836650291685292,ThompsonSampling
3.0,4.944564252124162,ThompsonSampling
3.0,1.8050366552154054,ThompsonSampling
3.0,4.146294949005347,ThompsonSampling
3.0,5.348954875878564,ThompsonSampling
3.0,5.301799039763585,ThompsonSampling
3.0,4.153825685084938,ThompsonSampling
3.0,3.6692382761069613,ThompsonSampling
3.0,4.006648503055295,ThompsonSampling
3.0,4.833638084479729,ThompsonSampling
3.0,4.59776887285954,ThompsonSampling
3.0,3.792510771801658,ThompsonSampling
3.0,3.5880650038971256,ThompsonSampling
3.0,3.326013380067155,ThompsonSampling
3.0,4.825755469941679,ThompsonSampling
3.0,5.2477852241254865,ThompsonSampling
3.0,5.209233621877436,ThompsonSampling
3.0,2.454599745809096,ThompsonSampling
3.0,3.101389261851328,ThompsonSampling
3.0,3.0707594279287487,ThompsonSampling
3.0,5.037904675985707,ThompsonSampling
3.0,3.8695252782059697,ThompsonSampling
3.0,3.960251769472318,ThompsonSampling
3.0,4.941663374490819,ThompsonSampling
3.0,4.194559360664813,ThompsonSampling
3.0,2.1170365495424646,ThompsonSampling
3.0,3.1454021696014998,ThompsonSampling
3.0,1.2239653701259967,ThompsonSampling
3.0,3.6441343123071763,ThompsonSampling
3.0,3.0240453252118824,ThompsonSampling
3.0,3.178610021619409,ThompsonSampling
3.0,2.8348260715332394,ThompsonSampling
3.0,5.325503315576705,ThompsonSampling
3.0,4.855294648933587,ThompsonSampling
3.0,3.246607849961217,ThompsonSampling
3.0,4.285342968229977,ThompsonSampling
3.0,3.3516054316689514,ThompsonSampling
3.0,3.352169201816142,ThompsonSampling
3.0,6.128508704210773,ThompsonSampling
3.0,4.74604352796837,ThompsonSampling
3.0,3.711549510847792,ThompsonSampling
3.0,3.0133784654499767,ThompsonSampling
3.0,5.594521348603385,ThompsonSampling
3.0,4.713931868752125,ThompsonSampling
3.0,4.484035736570277,ThompsonSampling
3.0,5.675612377198186,ThompsonSampling
3.0,2.374796337804473,ThompsonSampling
3.0,3.353671876379218,ThompsonSampling
3.0,3.3710799529084974,ThompsonSampling
3.0,5.020860115582847,ThompsonSampling
3.0,4.826634112418353,ThompsonSampling
3.0,4.246119251643171,ThompsonSampling
3.0,3.46951320818025,ThompsonSampling
3.0,4.58398274279214,ThompsonSampling
3.0,4.539685659326482,ThompsonSampling
3.0,1.838686823199145,ThompsonSampling
3.0,4.090438738503722,ThompsonSampling
3.0,3.3296629836556515,ThompsonSampling
3.0,4.216502829856596,ThompsonSampling
3.0,4.255972114532931,ThompsonSampling
3.0,3.1372844100001878,ThompsonSampling
3.0,2.440369522149384,ThompsonSampling
3.0,4.608426774364993,ThompsonSampling
3.0,3.9279318372668666,ThompsonSampling
3.0,3.059214250284449,ThompsonSampling
3.0,5.010776163388853,ThompsonSampling
3.0,4.822607117046282,ThompsonSampling
3.0,3.2375344155737853,ThompsonSampling
3.0,5.665882093406503,ThompsonSampling
3.0,3.8402102354476946,ThompsonSampling
3.0,3.672416667168286,ThompsonSampling
3.0,5.29375996189085,ThompsonSampling
3.0,4.637508589742387,ThompsonSampling
3.0,2.11550883195574,ThompsonSampling
3.0,3.597774170417557,ThompsonSampling
3.0,1.8508594555887772,ThompsonSampling
3.0,3.2177818614344043,ThompsonSampling
3.0,2.847140479260209,ThompsonSampling
3.0,5.465828572867984,ThompsonSampling
3.0,3.1567258943563523,ThompsonSampling
3.0,4.42119107374265,ThompsonSampling
3.0,2.614412651621196,ThompsonSampling
3.0,4.430773093642532,ThompsonSampling
3.0,4.760757138531545,ThompsonSampling
3.0,3.045744831032905,ThompsonSampling
3.0,3.1069047111764716,ThompsonSampling
3.0,6.432430267725252,ThompsonSampling
3.0,3.7812087250020303,ThompsonSampling
3.0,3.1741062770186903,ThompsonSampling
3.0,4.8464635206353375,ThompsonSampling
3.0,1.4926532894118258,ThompsonSampling
3.0,5.49077744048625,ThompsonSampling
3.0,4.09927386860936,ThompsonSampling
3.0,3.735391304499327,ThompsonSampling
3.0,3.7456123290872436,ThompsonSampling
3.0,4.367481759256179,ThompsonSampling
3.0,4.047287424838081,ThompsonSampling
3.0,3.9396398813068827,ThompsonSampling
3.0,4.667314072776981,ThompsonSampling
3.0,3.271138348869181,ThompsonSampling
3.0,3.2938913879057115,ThompsonSampling
3.0,4.5928298060654,ThompsonSampling
3.0,1.6623735691685062,ThompsonSampling
3.0,5.417126864078583,ThompsonSampling
3.0,3.834729055794241,ThompsonSampling
3.0,2.7757410812995422,ThompsonSampling
3.0,5.182396370045495,ThompsonSampling
3.0,3.631809230784174,ThompsonSampling
3.0,3.8884816082953675,ThompsonSampling
3.0,5.486093626358538,ThompsonSampling
3.0,3.3209540498726273,ThompsonSampling
3.0,4.919737981688179,ThompsonSampling
3.0,3.136892517622261,ThompsonSampling
3.0,2.735887856008536,ThompsonSampling
3.0,4.360465451249382,ThompsonSampling
3.0,3.669384517734968,ThompsonSampling
3.0,4.630070765305863,ThompsonSampling
3.0,3.544848545849382,ThompsonSampling
3.0,4.280457583414735,ThompsonSampling
3.0,5.7054155471373456,ThompsonSampling
3.0,4.610862400492218,ThompsonSampling
3.0,6.761650833061407,ThompsonSampling
3.0,4.940674237040028,ThompsonSampling
3.0,1.5034376022274842,ThompsonSampling
3.0,3.3915546500732994,ThompsonSampling
3.0,2.9025298546127996,ThompsonSampling
3.0,3.985491325864804,ThompsonSampling
3.0,3.689985998559806,ThompsonSampling
3.0,4.142681173517649,ThompsonSampling
3.0,6.645580096873042,ThompsonSampling
3.0,6.109488860059227,ThompsonSampling
3.0,5.152927929609973,ThompsonSampling
3.0,4.14830882503064,ThompsonSampling
3.0,3.1491395270463203,ThompsonSampling
3.0,4.051236285167144,ThompsonSampling
3.0,6.396919609363591,ThompsonSampling
3.0,4.247007194433125,ThompsonSampling
3.0,4.027024436117543,ThompsonSampling
3.0,4.485707159200221,ThompsonSampling
3.0,4.652970788673845,ThompsonSampling
3.0,5.018890669478221,ThompsonSampling
3.0,4.2412699304071815,ThompsonSampling
3.0,5.309062180921648,ThompsonSampling
3.0,2.62606218255108,ThompsonSampling
3.0,4.200724260163807,ThompsonSampling
3.0,4.167840231992404,ThompsonSampling
3.0,1.967168795906939,ThompsonSampling
3.0,2.0992048680956903,ThompsonSampling
3.0,3.910138810119671,ThompsonSampling
3.0,4.390625642546646,ThompsonSampling
3.0,3.0456391385943844,ThompsonSampling
3.0,5.145720115053932,ThompsonSampling
3.0,4.039729670376454,ThompsonSampling
3.0,1.942811114822124,ThompsonSampling
3.0,3.595222551103063,ThompsonSampling
3.0,3.4570634834089926,ThompsonSampling
3.0,5.989286701384603,ThompsonSampling
3.0,4.212593353277112,ThompsonSampling
3.0,3.670546295634373,ThompsonSampling
3.0,3.155252818282333,ThompsonSampling
3.0,4.602894586177624,ThompsonSampling
3.0,3.8164673091539267,ThompsonSampling
3.0,4.394930131537418,ThompsonSampling
3.0,2.370736144975689,ThompsonSampling
3.0,5.10934310686146,ThompsonSampling
3.0,5.050918762993003,ThompsonSampling
3.0,2.649304131088938,ThompsonSampling
3.0,4.654036829609545,ThompsonSampling
3.0,3.507032852615521,ThompsonSampling
3.0,3.0279742296552334,ThompsonSampling
3.0,4.500655840089991,ThompsonSampling
3.0,3.1352425820282788,ThompsonSampling
3.0,3.6107021573972764,ThompsonSampling
3.0,5.471831828760994,ThompsonSampling
3.0,5.995729844405275,ThompsonSampling
3.0,4.107090855770115,ThompsonSampling
3.0,2.985927109855778,ThompsonSampling
3.0,4.483754040030611,ThompsonSampling
3.0,2.6716249170555733,ThompsonSampling
3.0,1.6499180796118305,ThompsonSampling
3.0,4.27154977689209,ThompsonSampling
3.0,3.547703580980209,ThompsonSampling
3.0,3.136249908441131,ThompsonSampling
3.0,3.7664469887463845,ThompsonSampling
3.0,3.0037070740157734,ThompsonSampling
3.0,3.6688669662700235,ThompsonSampling
3.0,3.0258151495873786,ThompsonSampling
3.0,4.7183336433474565,ThompsonSampling
3.0,2.1270882486408196,ThompsonSampling
3.0,2.0813964451233056,ThompsonSampling
3.0,4.765168420214412,ThompsonSampling
3.0,2.988797090490177,ThompsonSampling
3.0,3.752561434696734,ThompsonSampling
3.0,4.653710154441843,ThompsonSampling
3.0,2.7163134870285894,ThompsonSampling
3.0,4.144859111528243,ThompsonSampling
3.0,4.304556724680221,ThompsonSampling
3.0,4.769828599075078,ThompsonSampling
3.0,3.6152700579611015,ThompsonSampling
3.0,5.368016224432916,ThompsonSampling
3.0,2.653045117561361,ThompsonSampling
3.0,4.4736813937360855,ThompsonSampling
3.0,3.6127489314742434,ThompsonSampling
3.0,2.981645608013082,ThompsonSampling
3.0,4.050423159917637,ThompsonSampling
3.0,3.9376702964594235,ThompsonSampling
3.0,3.357133258532471,ThompsonSampling
3.0,4.108631825904435,ThompsonSampling
3.0,4.583311113217328,ThompsonSampling
3.0,1.8327972319485104,ThompsonSampling
3.0,5.086754206662932,ThompsonSampling
3.0,4.40522670324002,ThompsonSampling
3.0,3.251277235735479,ThompsonSampling
3.0,2.692141940030651,ThompsonSampling
3.0,2.8063521906257543,ThompsonSampling
3.0,6.183145944155619,ThompsonSampling
3.0,2.7224928152781533,ThompsonSampling
3.0,3.007193921804567,ThompsonSampling
3.0,6.0585663778023005,ThompsonSampling
3.0,3.7462249590489596,ThompsonSampling
3.0,5.3920215173519335,ThompsonSampling
3.0,3.9743163073822583,ThompsonSampling
3.0,4.870144306989553,ThompsonSampling
3.0,4.488083414121594,ThompsonSampling
3.0,4.344868962429127,ThompsonSampling
3.0,3.4319734216105546,ThompsonSampling
3.0,3.976850769431805,ThompsonSampling
3.0,2.5488077391359445,ThompsonSampling
3.0,2.795245293845327,ThompsonSampling
3.0,3.5839035448843544,ThompsonSampling
3.0,1.9368031701893882,ThompsonSampling
3.0,5.9848478026141825,ThompsonSampling
3.0,4.318697459697358,ThompsonSampling
3.0,4.332788466416192,ThompsonSampling
3.0,5.107718138953876,ThompsonSampling
3.0,2.180573126378003,ThompsonSampling
3.0,3.1778519971629122,ThompsonSampling
3.0,3.612607062578621,ThompsonSampling
3.0,5.103165823793688,ThompsonSampling
3.0,4.43249363994133,ThompsonSampling
3.0,5.728565451755443,ThompsonSampling
3.0,2.5138630372910025,ThompsonSampling
3.0,4.419679755410001,ThompsonSampling
3.0,4.799529752625581,ThompsonSampling
3.0,5.136761611045391,ThompsonSampling
3.0,4.1701258689766965,ThompsonSampling
3.0,2.7998353456309246,ThompsonSampling
3.0,4.100824291241482,ThompsonSampling
3.0,4.441963119151326,ThompsonSampling
3.0,3.8658617896101592,ThompsonSampling
3.0,5.49448601602406,ThompsonSampling
3.0,5.052706905523229,ThompsonSampling
3.0,3.5918529174753346,ThompsonSampling
